Linux 5.4.0-39-lowlatency (jelly) 	06/27/2020 	_x86_64_	(8 CPU)

06:14:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:43 AM       2     12.24      0.00     11.22      0.00      0.00     76.53
06:16:43 AM       3      4.08      0.00      1.02      0.00      0.00     94.90
06:16:43 AM       4      6.12      0.00      2.04      0.00      0.00     91.84
06:16:43 AM       5      4.12      0.00      3.09      0.00      0.00     92.78
06:16:43 AM       6      2.04      0.00      7.14      0.00      0.00     90.82
06:16:43 AM       7      8.00      0.00      6.00      0.00      0.00     86.00

06:16:43 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:44 AM     all      5.58      0.00      3.93      0.25      0.00     90.24
06:16:44 AM       0      4.08      0.00      4.08      1.02      0.00     90.82
06:16:44 AM       1      4.00      0.00      4.00      0.00      0.00     92.00
06:16:44 AM       2      8.08      0.00      1.01      0.00      0.00     90.91
06:16:44 AM       3      4.04      0.00      0.00      0.00      0.00     95.96
06:16:44 AM       4      3.00      0.00      2.00      0.00      0.00     95.00
06:16:44 AM       5     12.87      0.00     10.89      0.99      0.00     75.25
06:16:44 AM       6      1.08      0.00      3.23      0.00      0.00     95.70
06:16:44 AM       7      7.07      0.00      6.06      0.00      0.00     86.87

06:16:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:45 AM     all      5.04      0.00      4.79      0.00      0.00     90.16
06:16:45 AM       0      3.03      0.00      1.01      0.00      0.00     95.96
06:16:45 AM       1      3.03      0.00      7.07      0.00      0.00     89.90
06:16:45 AM       2      6.06      0.00      5.05      0.00      0.00     88.89
06:16:45 AM       3     10.10      0.00      6.06      0.00      0.00     83.84
06:16:45 AM       4     10.10      0.00      9.09      0.00      0.00     80.81
06:16:45 AM       5      5.00      0.00      1.00      0.00      0.00     94.00
06:16:45 AM       6      2.04      0.00      7.14      0.00      0.00     90.82
06:16:45 AM       7      1.00      0.00      2.00      0.00      0.00     97.00

06:16:45 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:46 AM     all      4.94      0.00      4.30      0.00      0.00     90.76
06:16:46 AM       0      5.05      0.00      3.03      0.00      0.00     91.92
06:16:46 AM       1      5.94      0.00      6.93      0.00      0.00     87.13
06:16:46 AM       2      2.04      0.00      1.02      0.00      0.00     96.94
06:16:46 AM       3      8.08      0.00      6.06      0.00      0.00     85.86
06:16:46 AM       4      4.04      0.00      1.01      0.00      0.00     94.95
06:16:46 AM       5      5.05      0.00      3.03      0.00      0.00     91.92
06:16:46 AM       6      2.06      0.00      6.19      0.00      0.00     91.75
06:16:46 AM       7      7.14      0.00      7.14      0.00      0.00     85.71

06:16:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:47 AM     all      4.96      0.00      3.94      0.00      0.00     91.09
06:16:47 AM       0      6.06      0.00      3.03      0.00      0.00     90.91
06:16:47 AM       1      5.15      0.00      4.12      0.00      0.00     90.72
06:16:47 AM       2      4.00      0.00      6.00      0.00      0.00     90.00
06:16:47 AM       3      7.14      0.00      6.12      0.00      0.00     86.73
06:16:47 AM       4      6.12      0.00      5.10      0.00      0.00     88.78
06:16:47 AM       5      5.10      0.00      0.00      0.00      0.00     94.90
06:16:47 AM       6      1.04      0.00      5.21      0.00      0.00     93.75
06:16:47 AM       7      5.00      0.00      2.00      0.00      0.00     93.00

06:16:47 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:48 AM     all      4.94      0.00      3.93      0.00      0.00     91.13
06:16:48 AM       0     16.33      0.00     16.33      0.00      0.00     67.35
06:16:48 AM       1      3.03      0.00      2.02      0.00      0.00     94.95
06:16:48 AM       2      3.03      0.00      0.00      0.00      0.00     96.97
06:16:48 AM       3      4.04      0.00      4.04      0.00      0.00     91.92
06:16:48 AM       4      3.00      0.00      1.00      0.00      0.00     96.00
06:16:48 AM       5      4.04      0.00      1.01      0.00      0.00     94.95
06:16:48 AM       6      1.03      0.00      5.15      0.00      0.00     93.81
06:16:48 AM       7      5.10      0.00      2.04      0.00      0.00     92.86

06:16:48 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:49 AM     all      5.07      0.00      3.80      0.13      0.00     91.00
06:16:49 AM       0      4.08      0.00      4.08      1.02      0.00     90.82
06:16:49 AM       1      4.08      0.00      4.08      0.00      0.00     91.84
06:16:49 AM       2      5.05      0.00      3.03      0.00      0.00     91.92
06:16:49 AM       3      6.00      0.00      1.00      0.00      0.00     93.00
06:16:49 AM       4      8.00      0.00      5.00      0.00      0.00     87.00
06:16:49 AM       5      8.00      0.00      7.00      0.00      0.00     85.00
06:16:49 AM       6      1.05      0.00      4.21      0.00      0.00     94.74
06:16:49 AM       7      4.04      0.00      2.02      0.00      0.00     93.94

06:16:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:50 AM     all      4.70      0.00      4.06      0.00      0.00     91.24
06:16:50 AM       0      1.03      0.00      0.00      0.00      0.00     98.97
06:16:50 AM       1      1.01      0.00      1.01      0.00      0.00     97.98
06:16:50 AM       2      9.18      0.00     10.20      0.00      0.00     80.61
06:16:50 AM       3     11.34      0.00     12.37      0.00      0.00     76.29
06:16:50 AM       4      4.08      0.00      0.00      0.00      0.00     95.92
06:16:50 AM       5      6.00      0.00      2.00      0.00      0.00     92.00
06:16:50 AM       6      2.04      0.00      6.12      0.00      0.00     91.84
06:16:50 AM       7      2.97      0.00      0.99      0.00      0.00     96.04

06:16:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:51 AM     all      4.07      0.00      2.16      0.00      0.00     93.77
06:16:51 AM       0      4.00      0.00      1.00      0.00      0.00     95.00
06:16:51 AM       1      3.06      0.00      0.00      0.00      0.00     96.94
06:16:51 AM       2      1.01      0.00      0.00      0.00      0.00     98.99
06:16:51 AM       3     11.11      0.00      6.06      0.00      0.00     82.83
06:16:51 AM       4      0.00      0.00      1.01      0.00      0.00     98.99
06:16:51 AM       5      7.14      0.00      3.06      0.00      0.00     89.80
06:16:51 AM       6      0.00      0.00      5.32      0.00      0.00     94.68
06:16:51 AM       7      6.06      0.00      1.01      0.00      0.00     92.93

06:16:51 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:52 AM     all      4.96      0.00      3.18      0.00      0.00     91.87
06:16:52 AM       0      5.15      0.00      1.03      0.00      0.00     93.81
06:16:52 AM       1      1.01      0.00      2.02      0.00      0.00     96.97
06:16:52 AM       2      7.14      0.00      2.04      0.00      0.00     90.82
06:16:52 AM       3      7.00      0.00      3.00      0.00      0.00     90.00
06:16:52 AM       4      4.04      0.00      3.03      0.00      0.00     92.93
06:16:52 AM       5      4.00      0.00      2.00      0.00      0.00     94.00
06:16:52 AM       6      2.11      0.00      9.47      0.00      0.00     88.42
06:16:52 AM       7      9.09      0.00      3.03      0.00      0.00     87.88

06:16:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:53 AM     all      3.42      0.00      1.65      0.00      0.00     94.93
06:16:53 AM       0      9.00      0.00      3.00      0.00      0.00     88.00
06:16:53 AM       1      3.06      0.00      0.00      0.00      0.00     96.94
06:16:53 AM       2      1.01      0.00      0.00      0.00      0.00     98.99
06:16:53 AM       3      3.00      0.00      1.00      0.00      0.00     96.00
06:16:53 AM       4      4.00      0.00      1.00      0.00      0.00     95.00
06:16:53 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
06:16:53 AM       6      0.00      0.00      6.45      0.00      0.00     93.55
06:16:53 AM       7      7.00      0.00      2.00      0.00      0.00     91.00

06:16:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:54 AM     all      3.32      0.00      2.43      0.26      0.00     93.99
06:16:54 AM       0      6.19      0.00      1.03      0.00      0.00     92.78
06:16:54 AM       1      5.05      0.00      3.03      0.00      0.00     91.92
06:16:54 AM       2      4.04      0.00      1.01      0.00      0.00     94.95
06:16:54 AM       3      0.00      0.00      0.00      1.02      0.00     98.98
06:16:54 AM       4      3.06      0.00      2.04      0.00      0.00     94.90
06:16:54 AM       5      3.03      0.00      3.03      0.00      0.00     93.94
06:16:54 AM       6      1.08      0.00      8.60      0.00      0.00     90.32
06:16:54 AM       7      4.04      0.00      1.01      1.01      0.00     93.94

06:16:54 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:55 AM     all      1.91      0.00      1.53      0.13      0.00     96.44
06:16:55 AM       0      2.02      0.00      1.01      0.00      0.00     96.97
06:16:55 AM       1      3.06      0.00      0.00      1.02      0.00     95.92
06:16:55 AM       2      2.02      0.00      1.01      0.00      0.00     96.97
06:16:55 AM       3      2.02      0.00      1.01      0.00      0.00     96.97
06:16:55 AM       4      2.02      0.00      1.01      0.00      0.00     96.97
06:16:55 AM       5      1.02      0.00      0.00      0.00      0.00     98.98
06:16:55 AM       6      1.05      0.00      7.37      0.00      0.00     91.58
06:16:55 AM       7      2.02      0.00      1.01      0.00      0.00     96.97

06:16:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:16:56 AM     all      4.61      0.00      3.33      0.00      0.00     92.06
06:16:56 AM       0      3.06      0.00      2.04      0.00      0.00     94.90
06:16:56 AM       1      7.07      0.00      3.03      0.00      0.00     89.90
06:16:56 AM       2      4.08      0.00      2.04      0.00      0.00     93.88
06:16:56 AM       3      6.19      0.00      2.06      0.00      0.00     91.75
06:16:56 AM       4      5.15      0.00      3.09      0.00      0.00     91.75
06:16:56 AM       5      4.00      0.00      3.00      0.00      0.00     93.00
06:16:56 AM       6      3.19      0.00      9.57      0.00      0.00     87.23
06:16:56 AM       7      4.08      0.00      2.04      0.00      0.00     93.88
